Global Employee,Gender,Age,Education,Tenure in Vodafone,Prevous Exp in Months,Performance Rating 1,Performance Rating 2,Performance Rating 3,Performance Rating 4,Performance Rating 5,Building Team Commitment,Strategic Thinking,Leads Decision Making and Delivers Results,Analytical Thinking,Customer Relations,Service Quality and Planning,Solution Selling,In Market Execution,Sales Planning and Forecasting,Negotiation ,Actionable Insights,Solving Problems,Engage,Applied Thinking,Change,Drive,Average Comp Score,Competency Group,Attried,Local Band
90067622,2,1,3,1,30,0,0,0,0,0,2.5,2,1.7,2,3.5,2,2,2.5,2,2,2,3,2.5,2,2.5,2.7,2.3,C,No,2
90067648,2,1,3,1,47,0,0,0,0,0,3,2.3,3.3,2.7,2.5,3.5,3.5,2.5,2,3.5,2,2,3,3.3,3.5,2.7,2.8,B,No,2
90067653,2,1,3,1,87,0,0,0,0,0,3,2.3,3,2.3,3,2,2,3,2.7,2,2,2.5,3,2.7,3.5,2.3,2.6,B,No,2
90067662,1,1,3,1,49,0,0,0,0,0,2.5,2.3,2.3,2.7,3.5,2.5,2,2.5,2.3,2,2.5,1.5,2.5,2.3,2.5,2.7,2.4,C,No,2
90067665,1,1,3,1,14,0,0,0,0,0,3.5,2,3,2.7,2.5,2.5,2,2,2.3,2,2,3.5,3.5,2.7,3.5,3,2.7,B,No,2
90067670,2,1,3,1,92,0,0,0,0,0,3,2,2.3,2,3,3,2.5,3,2.7,2.5,3,2,3,1.7,3.5,3.3,2.7,B,No,2
90067686,1,1,3,1,29,0,0,0,0,0,3,1.7,2.3,1.3,2.5,2,1.5,1.5,2,2.5,2,2,1.5,2,2.5,2.3,2,D,No,2
90067705,2,1,3,1,21,0,0,0,0,0,2,2,2.3,2,1.5,2.5,1.5,1.5,1.7,1,1.5,1.5,1.5,2.3,2,3,1.9,D,No,2
90067713,1,1,3,1,37,0,0,0,0,0,3.5,2.3,3.3,2.7,3.5,3.5,2.5,2.5,2,1.5,3,2.5,2,3.3,2.5,3.7,2.8,B,No,2
90067718,2,1,3,1,4,0,0,0,0,0,3.5,2,2.7,2,3,1.5,1.5,2.5,3,1,2.5,2.5,2.5,2.3,2.5,2.3,2.3,C,No,2
90067719,2,1,3,1,0,0,0,0,0,0,3.5,2.3,2,2.3,2,2,1.5,1.5,2.3,1,2,3,3,2.3,3,2.3,2.3,C,No,2
90067723,2,1,3,1,51,0,0,0,0,0,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,C,No,2
90067724,2,1,3,1,29,0,0,0,0,0,3.5,2.3,2.3,2.7,2.5,2.5,2,2.5,2.7,2.5,2,2,2.5,2.3,3,3,2.5,C,No,2
90067727,2,1,3,1,43,0,0,0,0,0,2.5,1.7,2.3,1.7,2,1.5,2,1.5,1.7,3,2,2,2,1.7,2.5,2.3,2,D,No,2
90067731,2,1,3,1,41,0,0,0,0,0,3.5,2.3,2,2.7,2,2,1.5,2.5,2.3,2.5,1.5,3,2,2.3,2.5,2.7,2.3,C,No,2
90067756,2,1,3,1,0,0,0,0,0,0,2.5,2,2,1.7,2.5,2.5,2.5,2.5,2,2,1.5,1.5,3,1.7,3,2.3,2.2,C,No,3
90067766,1,1,3,1,0,0,0,0,0,0,2.5,1.3,1.7,2,1.5,1.5,1,2,1.7,1,1.5,1.5,2,2,2.5,1.7,1.7,D,No,2
90067797,1,1,3,1,26,0,0,0,0,0,3.5,3.3,3.7,3.3,3.5,2,2,2.5,2.7,3,2.5,3.5,3.5,3,3,3.3,3,B,No,2
90067798,2,1,3,1,47,0,0,0,0,0,4,2.3,3,3,3,1.5,2,2.5,2.7,1.5,2,3.5,3.5,3.3,3.5,3.7,2.8,B,No,2
90067801,2,1,3,1,24,0,0,0,0,0,2,1.7,1.7,1.3,2,1,1,2,2,1,1,2.5,1.5,1.7,1.5,2,1.6,D,No,2
90067802,1,1,3,1,79,0,0,0,0,0,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,B,No,3
90067814,2,1,3,1,0,0,0,0,0,0,4,3.3,2.7,3,3,2,2.5,1.5,3,2.5,2.5,3,2.5,2.7,2,3.3,2.7,B,No,2
90067833,2,1,3,1,55,0,0,0,0,0,2.5,2.3,2.3,2,3,2,1.5,2.5,1.7,1.5,2,2.5,3,2.7,2.5,2,2.3,C,No,2
90067852,2,1,3,1,48,0,0,0,0,0,2,1.7,2,2,3,2,2,2,1.7,2.5,2,2,3,2,3,2.3,2.2,C,No,2
90067864,2,1,3,1,58,0,0,0,0,0,2.5,1.7,2,2.3,2.5,1.5,1.5,2.5,2,1.5,1.5,2.5,2.5,2.7,2.5,2.7,2.1,C,No,2
90067890,2,1,3,1,31,0,0,0,0,0,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,A,No,2
90067901,2,1,3,1,59,0,0,0,0,0,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,B,No,2
90067953,2,1,3,1,15,0,0,0,0,0,2.5,2.3,2.3,2.3,3,2.5,2.5,2.5,2,2.5,2,3,3,2.7,2,3,2.5,C,No,2
90067959,2,1,3,1,21,0,0,0,0,0,2.5,2,1.7,2.7,2,2.5,1.5,2,1.7,1.5,2,3.5,2.5,3,2.5,2.3,2.2,C,No,2
90067960,2,1,3,1,52,0,0,0,0,0,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,A,No,2
90067975,2,1,3,1,46,0,0,0,0,0,3.5,3,2.7,3.3,3.5,2,1.5,3.5,4,1.5,3,3,3.5,3.7,3,2.3,2.9,B,No,2
90067977,2,1,3,1,37,0,0,0,0,0,3,1.7,2,1.7,2.5,2,1.5,2,2,1,1.5,2,2.5,2,2.5,2.3,2,D,No,2
90067979,2,1,3,1,24,0,0,0,0,0,2.5,3,3,3.3,3.5,3.5,3.5,3.5,2.3,3.5,3.5,3.5,3,3.3,3,3.3,3.2,A,No,2
90067986,2,1,3,1,73,0,0,0,0,0,3.5,2.3,3,2.3,4,3,3,3.5,2.7,2.5,3,2.5,3,3,4,3.3,3,B,No,2
90067987,2,1,3,1,43,0,0,0,0,0,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,C,No,2
90067991,1,1,3,1,0,0,0,0,0,0,3,2.3,2,2,2.5,2,1.5,2.5,2.3,2.5,2,3,2,2.3,2.5,2.7,2.3,C,No,2
90067992,2,1,3,1,20,0,0,0,0,0,3,2.3,3,2.3,2,2.5,2,2,2.3,2,1.5,2.5,2,2.7,2,2.7,2.3,C,No,2
90067993,1,1,3,1,0,0,0,0,0,0,3,2.3,2.7,2.3,2,2,1.5,1.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2.3,2.2,C,No,2
90067996,1,1,3,1,0,0,0,0,0,0,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,A,No,2
90067997,1,1,3,1,0,0,0,0,0,0,3.5,3.3,2.7,3.3,3,2.5,3,2,3,3,2,2.5,2,3.7,3.5,3,2.9,B,No,2
90067998,1,1,3,1,0,0,0,0,0,0,3,2,2.3,2.3,3.5,2.5,2.5,3,2.3,2,3,2.5,3,2.3,3.5,3.3,2.7,B,No,2
90067999,1,1,3,1,0,0,0,0,0,0,3,1.7,3.3,2,2,2.5,2.5,2.5,2.3,2.5,2,2.5,2.5,2.7,3,3,2.5,C,No,2
90068001,2,1,3,1,37,0,0,0,0,0,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,2
90068003,2,1,3,1,21,0,0,0,0,0,2.5,2.3,2.3,2.3,3,2,1.5,2,2.7,1.5,2,2.5,2.5,2.7,2.5,2.3,2.3,C,No,2
90068006,1,1,3,1,0,0,0,0,0,0,2.5,2.3,2,2.3,2,2.5,1.5,2.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2,2.2,C,No,2
90068007,1,1,3,1,0,0,0,0,0,0,3.5,2.7,3,2.7,3.5,3.5,2.5,3.5,3,2.5,2.5,3,2.5,3.3,3,3,3,B,No,2
90068009,1,1,3,1,0,0,0,0,0,0,4,3,3,3,3,2.5,2.5,3,2.7,2,2.5,2.5,2.5,3,2.5,2.7,2.8,B,No,2
90068012,1,1,3,1,0,0,0,0,0,0,3.5,2.3,2.7,1.7,2.5,2,2.5,2,2.7,2.5,2,3.5,3.5,2.7,3,2.7,2.6,B,No,2
90068015,1,1,3,1,0,0,0,0,0,0,3,2.3,2.3,2.3,2.5,2,2,2.5,2.3,2,2,2.5,2.5,2.3,2.5,2.7,2.4,C,No,2
90068020,1,1,3,1,0,0,0,0,0,0,2,2,1.3,1.7,2.5,2,1.5,2,2,1.5,2.5,2,2.5,1.7,2.5,2,2,D,No,2
90068024,1,1,3,1,0,0,0,0,0,0,2.5,2.7,3.3,3.3,3.5,3.5,3.5,3.5,2.7,3.5,2.5,2.5,3.5,3.3,4,3.7,3.2,A,No,2
90068025,1,1,3,1,36,0,0,0,0,0,3.5,2.7,3,2.7,3.5,3,2.5,3,2.7,3,3,3,1.5,3,3,3.3,2.9,B,No,2
90068027,2,1,3,1,32,0,0,0,0,0,3,3.7,3,3.7,3,3,1.5,2.5,3,1.5,3,3,3,3.3,3,3,2.9,B,No,2
90068028,1,1,3,1,0,0,0,0,0,0,3,2,3,2.3,3.5,2.5,1.5,2.5,3.3,2,3,3,2.5,3.3,2.5,3.7,2.7,B,No,2
90068030,1,1,3,1,0,0,0,0,0,0,3,2.7,2.7,2.7,2.5,2,2,2,2.7,1.5,2,3.5,3.5,3.3,3,2.7,2.6,B,No,2
90068034,2,1,3,1,3,0,0,0,0,0,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,2
90068036,1,1,3,1,0,0,0,0,0,0,2,2,2.3,1.7,2.5,1.5,1.5,1.5,2,2,1.5,2,3,2.3,3,2,2.1,C,No,2
90068040,2,1,3,1,0,0,0,0,0,0,3.5,2.7,2.7,3,3.5,2.5,3,3,2.7,2,2.5,3,3.5,2.7,2.5,3,2.9,B,No,2
90068042,2,1,3,1,3,0,0,0,0,0,3,2,2.7,2.3,3,3,2.5,2.5,2.7,2,2.5,2.5,3,3,3.5,2.3,2.7,B,No,2
90068043,2,1,3,1,0,0,0,0,0,0,2.5,2.7,2.7,2,2.5,2.5,2,2.5,3,2.5,2.5,2.5,1.5,2.3,2,3,2.4,C,No,2
90068050,2,1,3,1,33,0,0,0,0,0,2,2,1.7,1.7,2,2.5,2.5,2.5,2,1.5,2.5,2,2,1.7,2.5,2.7,2.1,C,No,2
90068054,1,1,3,1,0,0,0,0,0,0,3,2,2.3,2.3,3,2.5,2,2.5,2.7,2,2.5,2.5,3.5,2.7,3.5,2.3,2.6,B,No,2
90068066,2,1,3,1,0,0,0,0,0,0,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,2
90068069,2,1,3,1,54,0,0,0,0,0,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,2
90068073,1,1,3,1,53,0,0,0,0,0,2.5,2.3,2.3,2.3,2,3,1.5,2,2.3,1.5,2,2.5,2.5,2.3,2.5,2.3,2.3,C,No,2
90068077,1,1,3,1,31,0,0,0,0,0,2.5,1.3,1.7,1.7,3,1.5,1.5,2.5,1.7,1.5,3,2.5,2.5,2.3,2.5,2.3,2.1,C,No,2
90068081,2,1,3,1,0,0,0,0,0,0,3,1.7,3,3,3,2.5,2.5,2.5,3,2,2.5,3,3,3,3,3,2.7,B,No,2
90068083,2,1,3,1,48,0,0,0,0,0,2.5,2,2.3,2.3,2.5,3,2.5,3.5,2,2.5,3,2,2.5,2.7,3,2.3,2.5,C,No,2
90068084,2,1,3,1,25,0,0,0,0,0,2.5,2,2.3,2.3,3,2.5,2.5,2.5,2.3,3.5,2,2.5,2.5,2.3,3.5,2.3,2.5,C,No,2
90068090,2,1,3,1,60,0,0,0,0,0,2.5,2.3,2.3,2.3,2.5,3,2,3,2.3,2,2.5,2.5,2.5,3.3,2,2.3,2.5,C,No,2
90068092,1,1,3,1,21,0,0,0,0,0,3.5,3,3,2.7,2.5,2,3.5,2.5,3,2,2,3,3,2.7,2.5,3.3,2.8,B,No,2
90067722,2,1,3,1,85,0,0,0,0,0,3,2,3.3,1.7,2.5,2,2.5,3,2.7,3,2.5,2,2,2.3,2.5,2.7,2.5,C,No,3
90067664,2,1,3,1,87,0,0,0,0,0,2.5,2.7,2.3,3,2,2.5,1.5,2.5,3,1.5,2.5,2,2.5,2.7,3,2.3,2.4,C,No,3
90067963,2,1,2,1,81,0,0,0,0,0,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,4
90067984,1,1,3,1,107,0,0,0,0,0,3.5,1.7,2.3,2.3,3,3,2.5,3,2.3,2.5,2.5,2.5,2.5,2.3,4,3,2.7,B,No,3
90067957,1,1,4,1,0,0,0,0,0,0,3.5,2.3,2.7,3,2.5,2.5,1.5,2,2.7,1.5,2,2.5,2.5,3.3,3,2.7,2.5,C,No,2
90067968,1,1,4,1,0,0,0,0,0,0,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,C,No,2
90067971,1,1,4,1,0,0,0,0,0,0,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,D,No,2
90067973,1,1,4,1,0,0,0,0,0,0,3.5,2.3,2.7,2.7,3,3,1.5,2,3,2,2.5,3,3.5,2.7,3.5,3,2.7,B,No,2
90067647,2,1,4,1,36,0,0,0,0,0,3.5,3,3,3,2.5,2,2.5,2,2.3,2.5,2.5,3,3,2.3,2.5,3,2.7,B,No,2
90067649,2,1,4,1,13,0,0,0,0,0,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,C,No,2
90067650,2,1,4,1,54,0,0,0,0,0,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,C,No,2
90067656,2,1,4,1,11,0,0,0,0,0,3,2,2,2,2.5,2,1.5,2,2,1,2.5,2,3,2,2.5,2,2.1,C,No,2
90067657,2,1,4,1,33,0,0,0,0,0,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,B,No,2
90067716,2,1,4,1,0,0,0,0,0,0,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,B,No,2
90067755,2,1,4,1,67,0,0,0,0,0,2.5,2.3,2.7,2.7,3.5,2.5,2,2.5,2.3,2,2.5,2.5,2.5,2.3,2,2.7,2.5,C,No,2
90067837,2,1,2,1,73,0,0,0,0,0,2.5,2,1.7,2,3.5,2,2,2.5,2,2,2,3,2.5,2,2.5,2.7,2.3,C,No,3
90067839,2,1,4,1,47,0,0,0,0,0,3,2.3,3.3,2.7,2.5,3.5,3.5,2.5,2,3.5,2,2,3,3.3,3.5,2.7,2.8,B,No,2
90067841,2,1,4,1,41,0,0,0,0,0,3,2.3,3,2.3,3,2,2,3,2.7,2,2,2.5,3,2.7,3.5,2.3,2.6,B,No,2
90067844,2,1,4,1,49,0,0,0,0,0,2.5,2.3,2.3,2.7,3.5,2.5,2,2.5,2.3,2,2.5,1.5,2.5,2.3,2.5,2.7,2.4,C,No,2
90067886,2,1,4,1,67,0,0,0,0,0,3.5,2,3,2.7,2.5,2.5,2,2,2.3,2,2,3.5,3.5,2.7,3.5,3,2.7,B,No,2
90067887,2,1,4,1,73,0,0,0,0,0,3,2,2.3,2,3,3,2.5,3,2.7,2.5,3,2,3,1.7,3.5,3.3,2.7,B,No,2
90067892,2,1,4,1,89,0,0,0,0,0,3,1.7,2.3,1.3,2.5,2,1.5,1.5,2,2.5,2,2,1.5,2,2.5,2.3,2,D,No,2
90067965,2,1,4,1,67,0,0,0,0,0,2,2,2.3,2,1.5,2.5,1.5,1.5,1.7,1,1.5,1.5,1.5,2.3,2,3,1.9,D,No,2
90067969,1,1,4,1,0,0,0,0,0,0,3.5,2.3,3.3,2.7,3.5,3.5,2.5,2.5,2,1.5,3,2.5,2,3.3,2.5,3.7,2.8,B,No,2
90068894,2,1,2,1,69,0,0,0,0,0,3.5,2,2.7,2,3,1.5,1.5,2.5,3,1,2.5,2.5,2.5,2.3,2.5,2.3,2.3,C,No,3
90067709,2,1,4,1,46,0,0,0,0,0,3.5,2.3,2,2.3,2,2,1.5,1.5,2.3,1,2,3,3,2.3,3,2.3,2.3,C,No,2
90067667,2,1,2,1,130,0,0,0,0,0,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,C,No,3
90067728,2,1,4,1,30,0,0,0,0,0,3.5,2.3,2.3,2.7,2.5,2.5,2,2.5,2.7,2.5,2,2,2.5,2.3,3,3,2.5,C,No,2
90067942,1,1,4,1,0,0,0,0,0,0,2.5,1.7,2.3,1.7,2,1.5,2,1.5,1.7,3,2,2,2,1.7,2.5,2.3,2,D,No,2
90067906,1,1,2,1,190,0,0,0,0,0,3.5,2.3,2,2.7,2,2,1.5,2.5,2.3,2.5,1.5,3,2,2.3,2.5,2.7,2.3,C,No,4
90067803,1,1,2,1,55,0,0,0,0,0,2.5,2,2,1.7,2.5,2.5,2.5,2.5,2,2,1.5,1.5,3,1.7,3,2.3,2.2,C,No,3
90067630,1,1,2,1,25,0,0,0,0,0,2.5,1.3,1.7,2,1.5,1.5,1,2,1.7,1,1.5,1.5,2,2,2.5,1.7,1.7,D,No,2
90067632,2,1,1,1,16,0,0,0,0,0,3.5,3.3,3.7,3.3,3.5,2,2,2.5,2.7,3,2.5,3.5,3.5,3,3,3.3,3,B,No,3
90067696,1,1,1,1,49,0,0,0,0,0,4,2.3,3,3,3,1.5,2,2.5,2.7,1.5,2,3.5,3.5,3.3,3.5,3.7,2.8,B,No,3
90067800,1,1,1,1,19,0,0,0,0,0,2,1.7,1.7,1.3,2,1,1,2,2,1,1,2.5,1.5,1.7,1.5,2,1.6,D,No,3
90067853,1,1,1,1,21,0,0,0,0,0,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,B,No,3
90067939,1,1,1,1,31,0,0,0,0,0,4,3.3,2.7,3,3,2,2.5,1.5,3,2.5,2.5,3,2.5,2.7,2,3.3,2.7,B,No,3
90067956,1,1,2,1,37,0,0,0,0,0,2.5,2.3,2.3,2,3,2,1.5,2.5,1.7,1.5,2,2.5,3,2.7,2.5,2,2.3,C,No,2
90068053,2,1,2,1,28,0,0,0,0,0,2,1.7,2,2,3,2,2,2,1.7,2.5,2,2,3,2,3,2.3,2.2,C,No,2
90068079,1,1,2,1,10,0,0,0,0,0,2.5,1.7,2,2.3,2.5,1.5,1.5,2.5,2,1.5,1.5,2.5,2.5,2.7,2.5,2.7,2.1,C,No,2
90067888,2,1,2,1,119,0,0,0,0,0,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,A,No,5
90067980,1,1,1,1,84,0,0,0,0,0,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,B,No,3
90068038,1,1,2,1,17,0,0,0,0,0,2.5,2.3,2.3,2.3,3,2.5,2.5,2.5,2,2.5,2,3,3,2.7,2,3,2.5,C,No,2
90067845,1,1,1,1,33,0,0,0,0,0,2.5,2,1.7,2.7,2,2.5,1.5,2,1.7,1.5,2,3.5,2.5,3,2.5,2.3,2.2,C,No,3
90067774,1,1,2,1,0,0,0,0,0,0,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,A,No,2
90067876,1,1,1,1,54,0,0,0,0,0,3.5,3,2.7,3.3,3.5,2,1.5,3.5,4,1.5,3,3,3.5,3.7,3,2.3,2.9,B,No,3
90067985,1,1,1,1,63,0,0,0,0,0,3,1.7,2,1.7,2.5,2,1.5,2,2,1,1.5,2,2.5,2,2.5,2.3,2,D,No,4
90067893,2,1,1,1,250,0,0,0,0,0,2.5,3,3,3.3,3.5,3.5,3.5,3.5,2.3,3.5,3.5,3.5,3,3.3,3,3.3,3.2,A,No,4
90067205,2,1,2,1,137,6,0,0,0,0,3.5,2.3,3,2.3,4,3,3,3.5,2.7,2.5,3,2.5,3,3,4,3.3,3,B,No,3
90067422,1,1,3,1,40,6,0,0,0,0,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,C,No,2
90067462,2,1,3,1,57,6,0,0,0,0,3,2.3,2,2,2.5,2,1.5,2.5,2.3,2.5,2,3,2,2.3,2.5,2.7,2.3,C,No,2
90067504,1,1,3,1,0,6,0,0,0,0,3,2.3,3,2.3,2,2.5,2,2,2.3,2,1.5,2.5,2,2.7,2,2.7,2.3,C,No,2
90067539,1,1,2,1,78,6,0,0,0,0,3,2.3,2.7,2.3,2,2,1.5,1.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2.3,2.2,C,No,3
90067544,1,1,2,1,54,6,0,0,0,0,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,A,No,3
90067190,2,1,4,1,0,6,0,0,0,0,3.5,3.3,2.7,3.3,3,2.5,3,2,3,3,2,2.5,2,3.7,3.5,3,2.9,B,No,1
90067203,2,1,4,1,5,6,0,0,0,0,3,2,2.3,2.3,3.5,2.5,2.5,3,2.3,2,3,2.5,3,2.3,3.5,3.3,2.7,B,No,1
90067221,1,1,3,1,77,6,0,0,0,0,3,1.7,3.3,2,2,2.5,2.5,2.5,2.3,2.5,2,2.5,2.5,2.7,3,3,2.5,C,No,2
90067237,2,1,4,1,6,6,0,0,0,0,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,1
90067240,2,1,4,1,27,6,0,0,0,0,2.5,2.3,2.3,2.3,3,2,1.5,2,2.7,1.5,2,2.5,2.5,2.7,2.5,2.3,2.3,C,No,1
90067245,2,1,4,1,13,6,0,0,0,0,2.5,2.3,2,2.3,2,2.5,1.5,2.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2,2.2,C,No,1
90067256,2,1,4,1,6,6,0,0,0,0,3.5,2.7,3,2.7,3.5,3.5,2.5,3.5,3,2.5,2.5,3,2.5,3.3,3,3,3,B,No,1
90067258,2,1,4,1,13,6,0,0,0,0,4,3,3,3,3,2.5,2.5,3,2.7,2,2.5,2.5,2.5,3,2.5,2.7,2.8,B,No,1
90067260,2,1,4,1,6,6,0,0,0,0,3.5,2.3,2.7,1.7,2.5,2,2.5,2,2.7,2.5,2,3.5,3.5,2.7,3,2.7,2.6,B,No,1
90067351,2,1,3,1,36,6,0,0,0,0,3,2.3,2.3,2.3,2.5,2,2,2.5,2.3,2,2,2.5,2.5,2.3,2.5,2.7,2.4,C,No,2
90067358,2,1,4,1,10,6,0,0,0,0,2,2,1.3,1.7,2.5,2,1.5,2,2,1.5,2.5,2,2.5,1.7,2.5,2,2,D,No,1
90067367,2,1,3,1,28,6,0,0,0,0,2.5,2.7,3.3,3.3,3.5,3.5,3.5,3.5,2.7,3.5,2.5,2.5,3.5,3.3,4,3.7,3.2,A,No,2
90067369,2,1,4,1,0,6,0,0,0,0,3.5,2.7,3,2.7,3.5,3,2.5,3,2.7,3,3,3,1.5,3,3,3.3,2.9,B,No,1
90067382,2,1,3,1,97,6,0,0,0,0,3,3.7,3,3.7,3,3,1.5,2.5,3,1.5,3,3,3,3.3,3,3,2.9,B,No,2
90067412,2,1,3,1,20,6,0,0,0,0,3,2,3,2.3,3.5,2.5,1.5,2.5,3.3,2,3,3,2.5,3.3,2.5,3.7,2.7,B,No,2
90067427,2,1,4,1,3,6,0,0,0,0,3,2.7,2.7,2.7,2.5,2,2,2,2.7,1.5,2,3.5,3.5,3.3,3,2.7,2.6,B,No,1
90067443,2,1,4,1,42,6,0,0,0,0,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,1
90067495,2,1,4,1,81,6,0,0,0,0,2,2,2.3,1.7,2.5,1.5,1.5,1.5,2,2,1.5,2,3,2.3,3,2,2.1,C,No,1
90067496,2,1,4,1,145,6,0,0,0,0,3.5,2.7,2.7,3,3.5,2.5,3,3,2.7,2,2.5,3,3.5,2.7,2.5,3,2.9,B,No,1
90067502,2,1,3,1,39,6,0,0,0,0,3,2,2.7,2.3,3,3,2.5,2.5,2.7,2,2.5,2.5,3,3,3.5,2.3,2.7,B,No,2
90067510,2,1,4,1,30,0,0,0,0,0,2.5,2.7,2.7,2,2.5,2.5,2,2.5,3,2.5,2.5,2.5,1.5,2.3,2,3,2.4,C,No,1
90067529,2,1,4,1,0,6,0,0,0,0,2,2,1.7,1.7,2,2.5,2.5,2.5,2,1.5,2.5,2,2,1.7,2.5,2.7,2.1,C,No,1
90067534,1,1,3,1,0,6,0,0,0,0,3,2,2.3,2.3,3,2.5,2,2.5,2.7,2,2.5,2.5,3.5,2.7,3.5,2.3,2.6,B,No,2
90067541,1,1,3,1,61,6,0,0,0,0,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,2
90067571,1,1,4,1,61,0,0,0,0,0,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,1
90067617,1,1,4,1,0,0,0,0,0,0,2.5,2.3,2.3,2.3,2,3,1.5,2,2.3,1.5,2,2.5,2.5,2.3,2.5,2.3,2.3,C,No,1
90067618,2,1,4,1,35,0,0,0,0,0,2.5,1.3,1.7,1.7,3,1.5,1.5,2.5,1.7,1.5,3,2.5,2.5,2.3,2.5,2.3,2.1,C,No,1
90067626,2,1,3,1,93,0,0,0,0,0,3,1.7,3,3,3,2.5,2.5,2.5,3,2,2.5,3,3,3,3,3,2.7,B,No,2
90067627,2,1,4,1,27,0,0,0,0,0,2.5,2,2.3,2.3,2.5,3,2.5,3.5,2,2.5,3,2,2.5,2.7,3,2.3,2.5,C,No,1
90067628,2,1,3,1,41,0,0,0,0,0,2.5,2,2.3,2.3,3,2.5,2.5,2.5,2.3,3.5,2,2.5,2.5,2.3,3.5,2.3,2.5,C,No,2
90067644,2,1,2,1,30,0,0,0,0,0,2.5,2.3,2.3,2.3,2.5,3,2,3,2.3,2,2.5,2.5,2.5,3.3,2,2.3,2.5,C,No,3
90067202,2,1,1,1,126,6,0,0,0,0,3.5,3,3,2.7,2.5,2,3.5,2.5,3,2,2,3,3,2.7,2.5,3.3,2.8,B,No,3
90067218,1,1,2,1,161,6,0,0,0,0,3,2,3.3,1.7,2.5,2,2.5,3,2.7,3,2.5,2,2,2.3,2.5,2.7,2.5,C,No,5
90067261,1,1,1,1,14,6,0,0,0,0,2.5,2.7,2.3,3,2,2.5,1.5,2.5,3,1.5,2.5,2,2.5,2.7,3,2.3,2.4,C,No,3
90067285,1,1,2,1,76,6,0,0,0,0,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,5
90067377,1,1,1,1,35,6,0,0,0,0,3.5,1.7,2.3,2.3,3,3,2.5,3,2.3,2.5,2.5,2.5,2.5,2.3,4,3,2.7,B,No,3
